"Politics","Count","district"
"Very Liberal","98000","US:NJ01"
"Liberal","150000","US:NJ01"
"Moderate","130000","US:NJ01"
"Conservative","42000","US:NJ01"
"Very Conservative","20000","US:NJ01"
