"Politics","Count","district"
"Very Liberal","70000","US:NJ03"
"Liberal","140000","US:NJ03"
"Moderate","180000","US:NJ03"
"Conservative","78000","US:NJ03"
"Very Conservative","34000","US:NJ03"
