"Politics","Count","district"
"Very Liberal","140000","US:AZ07"
"Liberal","350000","US:AZ07"
"Moderate","250000","US:AZ07"
"Conservative","130000","US:AZ07"
"Very Conservative","73000","US:AZ07"
