status_id,created_at,user_id,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,ext_media_type,lang,quoted_status_id,quoted_text,retweet_status_id,retweet_text,place_url,place_name,place_full_name,place_type,country,country_code,total_interactions
1036830042502909953,2018-09-04T04:15:20Z,144592995,Rbloggers,Create outstanding dashboards with the new semantic.dashboard package https://t.co/VngZH7f0hD #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,66,32,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98
1036801221099773952,2018-09-04T02:20:48Z,144592995,Rbloggers,Specalize in Geo-Spatial Visualizations With Leaflet â€“ Part 1: Exercises https://t.co/bTuIwG1Erl #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,22,7,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29
1036752002175434756,2018-09-03T23:05:13Z,144592995,Rbloggers,ABC in MontrÃ©al https://t.co/sGa2hgYTad #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,2,2,NA,es,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
1036738169700577280,2018-09-03T22:10:15Z,144592995,Rbloggers,Playing Map() and Reduce() in R – By-Group Calculation https://t.co/306pmxVoyn #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,16,6,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
1036669070735749121,2018-09-03T17:35:41Z,144592995,Rbloggers,Basic Generalized Linear Modeling â€“ Part 4: Exercises https://t.co/w0rtgRHrpq #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,35,14,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49
1036656511802597376,2018-09-03T16:45:47Z,144592995,Rbloggers,An Ode to DiagrammeR https://t.co/P0Vqz88o0o #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,13,7,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
1036636380770775041,2018-09-03T15:25:47Z,144592995,Rbloggers,Internationalization of shiny apps has never been easier! https://t.co/evwr1cwf50 #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,38,16,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54
1036204767331139585,2018-09-02T10:50:42Z,144592995,Rbloggers,Flat Earth Mathematics in the R Language https://t.co/BRdYTIo8dd #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,63,22,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85
1036036032737824768,2018-09-01T23:40:13Z,144592995,Rbloggers,R tip: How to Pass A formula to lm https://t.co/2utg6oLwAt #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,32,13,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45
1036009672816439296,2018-09-01T21:55:28Z,144592995,Rbloggers,Five steps for missing data with Finalfit https://t.co/U8wrvtZotx #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,68,25,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93
1035934208680751105,2018-09-01T16:55:36Z,144592995,Rbloggers,cRafty tRicks – No more typing brackets! https://t.co/5ETNqMQzt5 #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,21,5,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26
1035924167705743360,2018-09-01T16:15:42Z,144592995,Rbloggers,R Code – Best practices https://t.co/WT8LKuNrrP #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,162,70,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232
1035881405492936704,2018-09-01T13:25:47Z,144592995,Rbloggers,Spectrograms in R – a gallery https://t.co/vG0xugOH5v #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,48,20,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68
1035647305851068418,2018-08-31T21:55:33Z,144592995,Rbloggers,"Guide to a high-performance, powerful R installation https://t.co/IVnPe5Vod4 #rstats #DataScience",r-bloggers.com,NA,NA,NA,FALSE,FALSE,53,20,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73
1035615791046176768,2018-08-31T19:50:20Z,144592995,Rbloggers,New Course: Building Dashboards with flexdashboard https://t.co/ghutoaoVxR #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,75,21,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96
1035605734594150403,2018-08-31T19:10:22Z,144592995,Rbloggers,Applying the “language hacking” approach to learning (and teaching) R and Python https://t.co/3wIg3i78PW #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,15,2,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
1035583182148694017,2018-08-31T17:40:45Z,144592995,Rbloggers,New Course: Bayesian Modeling with RJAGS https://t.co/Ufn5XTAMtI #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,86,33,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119
1035580679311056896,2018-08-31T17:30:48Z,144592995,Rbloggers,Smoke from a distant fire https://t.co/q9AdlbIDAm #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,7,3,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
1035541580315340801,2018-08-31T14:55:26Z,144592995,Rbloggers,Datazar Dektop v1.0.0 Released https://t.co/foJfjQx82i #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,7,1,NA,sl,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
1035539114584666113,2018-08-31T14:45:38Z,144592995,Rbloggers,New Course: Marketing Analytics in R: Choice Modeling https://t.co/LRXcQFRkjA #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,64,18,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82
1035487521218723840,2018-08-31T11:20:38Z,144592995,Rbloggers,Bootstrapping clustered data https://t.co/wWQ3kgzTcP #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,65,29,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94
1035484934415286272,2018-08-31T11:10:21Z,144592995,Rbloggers,Rents in Melbourne by @ellis2013nz https://t.co/KcfdLp2Wus #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,1,0,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1035360324399099904,2018-08-31T02:55:12Z,144592995,Rbloggers,2018-08 Revisiting Mathematical Equations in R: The ‘dvir’ package https://t.co/SxI19btfLh #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,45,16,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61
1035337806141423617,2018-08-31T01:25:43Z,144592995,Rbloggers,Tips for analyzing Excel data in R https://t.co/gU0Lgi8ZUD #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,228,64,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,292
1035316272081367040,2018-08-31T00:00:09Z,144592995,Rbloggers,How to Cite Packages https://t.co/2VHQVpaj2L #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,20,7,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
1035271009967005697,2018-08-30T21:00:17Z,144592995,Rbloggers,"Slack and Plumber, Part One https://t.co/qN35lSj6fq #rstats #DataScience",r-bloggers.com,NA,NA,NA,FALSE,FALSE,12,1,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
1035254799132975104,2018-08-30T19:55:52Z,144592995,Rbloggers,Fast R functions to get first principal components https://t.co/duivLARZ1L #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,39,11,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50
1035198190180552706,2018-08-30T16:10:56Z,144592995,Rbloggers,StanCon Helsinki streaming live now (and tomorrow) https://t.co/ImYg3QaMgk #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,1,2,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
1035060926020550656,2018-08-30T07:05:29Z,144592995,Rbloggers,Fitting removal models with the detect R package https://t.co/oF3ZWT2FtH #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,21,11,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
1035030742416416768,2018-08-30T05:05:33Z,144592995,Rbloggers,R Tip: Put Your Values in Columns https://t.co/mSQotDK8Qy #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,32,8,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40
1034964005687676929,2018-08-30T00:40:22Z,144592995,Rbloggers,Podcast recommendations https://t.co/Jy6SWZoXkN #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,27,14,NA,fr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41
1034954063790727168,2018-08-30T00:00:51Z,144592995,Rbloggers,IMS workshop [day 3] https://t.co/wPZ72CqM0F #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,0,0,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1034835811907317761,2018-08-29T16:10:58Z,144592995,Rbloggers,Playing around with RStudio Package Manager https://t.co/CmopkRu4bG #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,14,5,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1034818213937393664,2018-08-29T15:01:02Z,144592995,Rbloggers,Transfer data from R to Python with PyRserve and Bio7 https://t.co/NKFU7qxMBV #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,59,21,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80
1034814219391303688,2018-08-29T14:45:10Z,144592995,Rbloggers,W-JAX 2018 talk: Deep Learning – a Primer https://t.co/n87uLIi5xK #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,1,1,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1034772827411570691,2018-08-29T12:00:41Z,144592995,Rbloggers,More Flexible Ordinal Outcome Models https://t.co/WEBslIWfNH #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,11,2,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
1034684738185908224,2018-08-29T06:10:39Z,144592995,Rbloggers,Bioinformatics series: Mitochondrial Control Region â€“ Part I â€“  Using (GNU Bash + R) to han https://t.co/LoJQVEbfOR #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,6,3,NA,da,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
1034572639459835904,2018-08-28T22:45:13Z,144592995,Rbloggers,Videos from NYC R Conference https://t.co/zVM8DHiFCx #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,20,4,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
1034555084993114117,2018-08-28T21:35:28Z,144592995,Rbloggers,What’s this bird? Classify old natural history drawings with R https://t.co/NVIFpPdx6M #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,28,10,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38
1034506102807965696,2018-08-28T18:20:49Z,144592995,Rbloggers,Visualization of Tumor Response – Spider Plots https://t.co/gjt5W6QA0l #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,25,11,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36
1034439253302956032,2018-08-28T13:55:11Z,144592995,Rbloggers,Moving beyond pattern-based analysis: Additional applications of GeoPAT 2 https://t.co/TOjgsuv69W #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,12,6,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
1034337399646691329,2018-08-28T07:10:27Z,144592995,Rbloggers,How to self-publish a book: Customizing Bookdown https://t.co/DHG5XP20Vg #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,61,24,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85
1034274574525980673,2018-08-28T03:00:49Z,144592995,Rbloggers,The power of stepped-wedge designs https://t.co/SgHfoGtTJt #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,10,4,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
1034230413919768576,2018-08-28T00:05:20Z,144592995,Rbloggers,Simplifying World Tile Grid Creation with geom_wtg() https://t.co/2QNHtFC16s #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,18,2,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
1034190134554632192,2018-08-27T21:25:17Z,144592995,Rbloggers,Statistics Sunday: Visualizing Regression https://t.co/FiUSHPbSAd #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,87,39,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126
1034137323460587520,2018-08-27T17:55:25Z,144592995,Rbloggers,MPT trees published in BRM https://t.co/D24KJQUhvS #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,9,0,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
1034128542714482688,2018-08-27T17:20:32Z,144592995,Rbloggers,Zero-Inflated Poisson and Negative Binomial Models with GLMMadaptive https://t.co/eE8wwkV2Dv #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,40,24,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64
1034070703409123328,2018-08-27T13:30:42Z,144592995,Rbloggers,Happy Birthday R https://t.co/YrOlSd6aX0 #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,143,86,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229
1033866760817139713,2018-08-27T00:00:18Z,144592995,Rbloggers,Adjacent-Categories and Continuation-Ratio Logit Models for Ordinal Outcomes https://t.co/DRSuSXTnxt #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,12,3,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
1033751028737499138,2018-08-26T16:20:26Z,144592995,Rbloggers,Simulating NXN dimensional Gaussian clusters in R https://t.co/DLNLpiG87n #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,51,22,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73
1033665517515665408,2018-08-26T10:40:38Z,144592995,Rbloggers,MeDaScIn 2018 https://t.co/CxFwcTERuL #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,4,1,NA,es,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
1033519578062757890,2018-08-26T01:00:43Z,144592995,Rbloggers,O’Reilly animals in trouble? Conservation status of book covers https://t.co/k7HfdY8zmD #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,16,6,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
1033308079679528961,2018-08-25T11:00:18Z,144592995,Rbloggers,"What, No Parentheses? https://t.co/n12F2tzopR #rstats #DataScience",r-bloggers.com,NA,NA,NA,FALSE,FALSE,21,9,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30
1033237628194304000,2018-08-25T06:20:21Z,144592995,Rbloggers,littler 0.3.4: More updated examples https://t.co/BG0b0y1Q3j #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,11,2,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
1033164740061798401,2018-08-25T01:30:43Z,144592995,Rbloggers,Datazar R/Python Scripts Now Executable https://t.co/DCmKmxebBt #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,19,7,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26
1033138299081289730,2018-08-24T23:45:39Z,144592995,Rbloggers,Beyond Basic R – Version Control with Git https://t.co/MvCA7aUvXj #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,83,20,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103
1033119440467095553,2018-08-24T22:30:43Z,144592995,Rbloggers,The Chartmaker Directory: Data visualizations in every tool https://t.co/TT4gqcmVK5 #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,44,23,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67
1033088390202310658,2018-08-24T20:27:20Z,144592995,Rbloggers,New R job: Research Analyst: Travel Behavior https://t.co/7DJ1qE4CXc #rstats #DataScience #jobs,r-bloggers.com,NA,NA,NA,FALSE,FALSE,6,2,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
1033082837979811840,2018-08-24T20:05:16Z,144592995,Rbloggers,"New R job: Research Data Analyst @ Arlington, Virginia, U.S. https://t.co/KxRuETMxsL #rstats #DataScience #jobs",r-bloggers.com,NA,NA,NA,FALSE,FALSE,9,2,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
1033050117702602752,2018-08-24T17:55:15Z,144592995,Rbloggers,Friday #rstats twofer: Finding macOS 32-bit apps &amp; Processing Data from System Commands https://t.co/aHRy7BTbEY #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,3,0,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
1032896731447537665,2018-08-24T07:45:45Z,144592995,Rbloggers,Various Versions of R and Python Logos https://t.co/KPcJwoQw6l #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,5,2,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
1032884085612523520,2018-08-24T06:55:30Z,144592995,Rbloggers,CodeR: an LSTM that writes R Code https://t.co/1x84oTozjp #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,74,28,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102
1032863988416163843,2018-08-24T05:35:39Z,144592995,Rbloggers,Growing Objects and Loop Memory Pre-Allocation https://t.co/CrOKhyv8c0 #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,10,1,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
1032857889290047489,2018-08-24T05:11:25Z,144592995,Rbloggers,Introducing ‘gepetto’ â€” a Splash-like REST API to Headless Chrome https://t.co/HDdv8foGiN #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,3,1,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
1032843814761902080,2018-08-24T04:15:29Z,144592995,Rbloggers,Couplings of Normal variables https://t.co/rFFE9Do6no #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,5,3,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
1032764515170050048,2018-08-23T23:00:22Z,144592995,Rbloggers,"It’s not the heat, it’s the heat index https://t.co/h94akIp9pa #rstats #DataScience",r-bloggers.com,NA,NA,NA,FALSE,FALSE,10,1,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
1032755811200712704,2018-08-23T22:25:47Z,144592995,Rbloggers,Analysis of Los Angeles Crime with R https://t.co/fNwmDjAbh7 #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,43,9,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52
1032747029997531137,2018-08-23T21:50:54Z,144592995,Rbloggers,Using gganimate to illustrate the luminance illusion https://t.co/729ABzFsrG #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,13,0,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
1032743124777529344,2018-08-23T21:35:23Z,144592995,Rbloggers,"Where do I learn about log_sum_exp, log1p, lccdf, and other numerical analysis tricks? https://t.co/LYZJ6X2Xnh #rstats #DataScience",r-bloggers.com,NA,NA,NA,FALSE,FALSE,16,3,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1032724261893492737,2018-08-23T20:20:25Z,144592995,Rbloggers,digest 0.6.16 https://t.co/EpLJixvEYk #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,2,2,NA,de,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
1032711823026475008,2018-08-23T19:31:00Z,144592995,Rbloggers,"Thanks, NVIDIA https://t.co/1BJYP0izdb #rstats #DataScience",r-bloggers.com,NA,NA,NA,FALSE,FALSE,7,1,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
1032700396152807426,2018-08-23T18:45:35Z,144592995,Rbloggers,"Dear data scientists, how to make your work even more valuable https://t.co/P4WGrL473w #rstats #DataScience",r-bloggers.com,NA,NA,NA,FALSE,FALSE,15,8,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
1032375671345930240,2018-08-22T21:15:15Z,144592995,Rbloggers,rgbif: seven years of GBIF in R https://t.co/Q9WjKdeA1l #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,10,5,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
1032349408032116736,2018-08-22T19:30:53Z,144592995,Rbloggers,How to bulk delete Salesforce default datasets using RForcecom https://t.co/j4xgYi77jV #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,9,4,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
1032252410998272000,2018-08-22T13:05:27Z,144592995,Rbloggers,Estonian Parliament Session Attendance https://t.co/giGVNqhaL9 #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,1,1,NA,fr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1032237011221008384,2018-08-22T12:04:16Z,144592995,Rbloggers,"New R job: Specialist in microdataon, anonymization, and dissemination @ Roma, Italy https://t.co/SNEBWNU2jR #rstats #DataScience #jobs",r-bloggers.com,NA,NA,NA,FALSE,FALSE,4,4,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
1032218500901883904,2018-08-22T10:50:42Z,144592995,Rbloggers,Read the docs before questioning R’s defaults https://t.co/a9UZnnjmCM #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,11,5,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
1032214966273761280,2018-08-22T10:36:40Z,144592995,Rbloggers,Remaking â€˜Luminance-gradient-dependent lightness illusionâ€™ with R https://t.co/9o2lNo0CJs #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,1,2,NA,da,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
1032203610099253248,2018-08-22T09:51:32Z,144592995,Rbloggers,shinyFeedback 0.1.0 on CRAN https://t.co/IKLWBalgaI #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,23,3,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26
1032141789891907585,2018-08-22T05:45:53Z,144592995,Rbloggers,Creating a MapD ODBC Connection in RStudio Server https://t.co/RAGbi5u4gA #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,6,4,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
1032132583763726336,2018-08-22T05:09:18Z,144592995,Rbloggers,Data science courses in R (/python/etc.) for $10 at Udemy (Sitewide Sale until Aug 26th) https://t.co/T8t32Byzkj #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,25,9,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
1032124057989332992,2018-08-22T04:35:26Z,144592995,Rbloggers,riddles on a line https://t.co/p5cESwxDEm #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,0,1,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1032049791780446208,2018-08-21T23:40:19Z,144592995,Rbloggers,R tip: Use Radix Sort https://t.co/oziaat8Ri0 #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,13,11,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
1031950419340275712,2018-08-21T17:05:27Z,144592995,Rbloggers,Styling ggplot2 Graphics https://t.co/hrV99S0x3F #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,76,35,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111
1031925200114380800,2018-08-21T15:25:14Z,144592995,Rbloggers,"Transformers, glue! https://t.co/m089q1ntzq #rstats #DataScience",r-bloggers.com,NA,NA,NA,FALSE,FALSE,3,1,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
1031920205533011969,2018-08-21T15:05:23Z,144592995,Rbloggers,Slides from my SAP webinar: Explaining Keras Image Classification Models with LIME https://t.co/vEQPzv0Y3n #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,17,10,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
1031882530428006400,2018-08-21T12:35:41Z,144592995,Rbloggers,What birds are observed near Radolfzell? Bird occurrence data in R https://t.co/O9fCtrUgX6 #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,3,3,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
1031858548957958144,2018-08-21T11:00:23Z,144592995,Rbloggers,How to perform consensus clustering without overfitting and reject the null hypothesis https://t.co/Bkz4B8M7XZ #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,37,19,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56
1031837242728357890,2018-08-21T09:35:43Z,144592995,Rbloggers,How to self-publish a book https://t.co/fsH9B6IuR9 #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,58,26,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84
1031805724316368896,2018-08-21T07:30:29Z,144592995,Rbloggers,rstudio::conf(2019) contributed talks &amp; e-posters https://t.co/qA1WdMs1rs #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,6,3,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
1031659720254398465,2018-08-20T21:50:19Z,144592995,Rbloggers,BooST series I: Advantage in Smooth Functions https://t.co/dDZTunWDYB #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,15,5,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
1031638342465712128,2018-08-20T20:25:22Z,144592995,Rbloggers,Materials for Teaching Applied Statistics https://t.co/yMfnjJGqJ8 #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,106,43,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149
1031614699723542528,2018-08-20T18:51:25Z,144592995,Rbloggers,rfoaas 2.0.0: Updated and extended https://t.co/qxpbZwZLqg #rstats #DataScience,r-bloggers.com,NA,NA,NA,FALSE,FALSE,3,1,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
